0,亚托克斯,暗裔剑魔,符文之地,战士,暗裔,2013/6/13,"亚托克斯曾是恕瑞玛抗击虚空时的伟大战士。但是，他和他的同胞却有可能变成符文之地更大的威胁。最终，他们败给了凡人的狡诈巫术，自身的精魂被锁在了武器之内。数百年的监禁之后，亚托克斯头一个挣脱出来，腐蚀并转化那些胆敢染指的蠢人。现在，他将夺来的血肉模仿着自己曾经的形象粗暴地重塑，渴望着迟来许久的末世复仇。
103,瑟庄妮,北地之怒,弗雷尔卓德,坦克,寒冰血脉,2012/1/17,瑟庄妮是凛冬之爪部族残忍无情的战母，带领的部族也是弗雷尔卓德土地上最令人闻风丧胆的。她的部族的生存，是一场旷日持久的、毫无希望的对抗元素之力的战斗，迫使他们劫掠诺克萨斯人、德玛西亚人，还有阿瓦罗萨部族等等，以便渡过残酷的凛冬。瑟庄妮在最危险的战斗中身先士卒，骑着居瓦斯克野猪“钢鬃”冲在最前方，用她臻冰打造的链枷让敌人粉身碎骨。
104,赛娜,涤魂圣枪,符文之地,辅助,暗影,2019/10/20,"在孩童时期就受到诅咒的赛娜，注定被超自然的黑雾不断侵扰，于是她加入了一个名叫“光明哨兵”的神圣教团，进行勇猛的反击。但最后她却在战斗中殒命，灵魂被囚禁在残酷怨灵锤石的灯笼中。拒绝失去希望的赛娜，在灯笼中学会了如何使用黑雾，并重获新生，接受了永久的改变。如今的赛娜同时使用黑暗和光明的力量，要用黑雾自己的力量终结黑雾——每一次圣物武器的炮火，都救赎着雾中的迷魂。
"
105,萨勒芬妮,星籁歌姬,皮尔特沃夫,法师,人类,2020/10/12,萨勒芬妮生在皮城，但父母都是祖安人。她能听到其他人的灵魂——整个世界都在对她唱歌，而她也回以自己的歌声。虽然她小的时候曾被这些声音压得不堪重负，但如今她从这些声音中汲取灵感，将混乱变为协奏。她为这对姊妹城市演唱，提醒这里的人们，他们并不孤单，他们凝聚起来会更强大，在她眼中，他们的潜力是无限的。
106,瑟提,腕豪,艾欧尼亚,战士,瓦斯塔亚,2019/12/18,在与诺克萨斯的战争结束之后，艾欧尼亚的地下王国日渐兴起，瑟提在其中脱颖而出，成为了一方霸主。虽然他一开始只是纳沃利的搏击场里的无名小卒，但他有着一身蛮力，而且极其耐打，很快就名声鹊起。等到当地的搏击手尽数被他击败之后，瑟提靠着一腔勇武，掌控了自己曾经浴血奋战的搏击场。
107,萨科,恶魔小丑,符文之地,刺客,恶魔,2009/10/10,很久以前有人为一个孤独的小王子制作了一个玩物，一只附有魔法的提线人偶，它就是如今那个以杀人和破坏取乐的萨科。由于黑魔法的腐化，再加上痛失爱主，曾经友善的人偶如今只能在折磨灵魂制造苦痛的时候才能感到愉悦。小孩子的玩具和简单的戏法在他手中都有了致命的效果。而且，他觉得自己的血腥“游戏”滑稽至极——如果有谁在死寂的夜里听到了阴森的窃笑，或许那就是恶魔小丑看中了他们，作为自己新的玩物。
108,慎,暮光之眼,艾欧尼亚,坦克,人类,2010/3/24,在隐秘的艾欧尼亚武装力量均衡教派中，慎背负着领袖的职责和暮光之眼的称号。他力求超脱自身的情感、偏执以及自我，行走于灵魂领域和物质世界之间无人通晓的隐秘道路。为了贯彻精神与物质之间的均衡，慎用一把钢刀和一把魂刃对抗任何威胁到均衡的人。
109,希瓦娜,龙血武姬,德玛西亚,战士,龙,2011/11/1,希瓦娜是超越凡人的生物，心中燃烧着纯粹的元素魔法。虽然她平时以人的形象出现，但在必要的时候，她能显露出真正的形态，变为一条威猛的巨龙，用龙息烈焰吞噬敌人。希瓦娜曾拯救过皇子嘉文四世的性命，如今她心神不安地在皇子的卫队中效力，力图在多疑的德玛西亚人中求得接纳。
110,辛吉德,炼金术士,祖安,坦克,人类,2009/4/18,辛吉德是一位祖安炼金术士，拥有无人能及的智力，将自己的生命献给了对知识边界的探索——不惜一切代价，甚至包括自己的理智。他的疯狂行为有何目的？虽说他的合剂总是很有效，但在大多数人眼里，辛吉德已经失去了作为人类的心智，无论走到哪里都留下一道悲惨、恐怖的剧毒踪迹。
111,赛恩,亡灵战神,诺克萨斯,坦克,人类,2009/2/21,赛恩是一个来自先前时代的诺克萨斯军阀，曾经徒手掐死过一代德玛西亚国王。但他拒绝了死亡的安宁，被复活以后继续为帝国效命。只要挡住他的去路，都会被他无差别地屠杀，敌我不分，足可证明他几乎尽失了从前的人性。即便如此，他腐朽的身体还是被钉上了粗糙的装甲，继续以丧心病狂的鲁莽冲上战场，在每一下巨斧的挥砍中艰难地回忆真正的自我。
112,希维尔,战争女神,恕瑞玛,射手,人类,2009/2/21,"希维尔是著名雇佣兵队长，在恕瑞玛沙漠中进行她最擅长的工作。她的兵器是一柄颇具传奇色彩的十字刃，她曾赢得过无数次战斗，只要雇主付得起钱，她就拿得下胜利。她也曾从古老帝国的地下古墓中找回过许多失落的宝藏并引以为豪——当然，也是为了丰厚的酬劳。不过随着好几股远古的力量搅动着恕瑞玛的根骨，希维尔突然发现自己被裹挟着、拉扯着，卷入了两种截然不同的命运…...
"
113,斯卡纳,水晶先锋,恕瑞玛,战士,壳人族,2011/8/9,作为壳人族的一员，斯卡纳是一只身形庞大的水晶蝎，来自于恕瑞玛的一处隐秘山谷。壳人族因卓然的智慧和与魔法深切的联系而闻名，他们的身体与强大的生命水晶相融合，通过水晶完好地保存了先祖的记忆与现世的思绪。在久远的过去，壳人族为了躲避被灭绝的灾难而进入了长眠。然而不久前，新的威胁唤醒了斯卡纳，如今的他要拼尽全力保护其余的同胞，免遭任何人的迫害。
114,娑娜,琴瑟仙女,德玛西亚,辅助,人类,2010/9/21,娑娜是一位弦乐演奏家，“叆华”的优美和弦与多变曲调就是她唯一的语言。这种文雅的举止让她深得德玛西亚贵族的宠爱，不过有人猜测她迷人的旋律其实是在施放魔法——这在王国境内是如履薄冰。在外人看来她一言不发，但娑娜最亲密的同伴却能读懂她。娑娜弹拨的和声不仅能够安抚受伤的盟友，而且还能打击掉以轻心的敌人。
115,索拉卡,众星之子,巨神峰,辅助,星灵,2009/2/21,索拉卡是来自天界领域的流浪者。她放弃了不朽的神格，保护凡间的种族免遭他们自身暴力本能的伤害。她对自己遇见的每个人都施以同情与仁慈——指引迷途，治愈伤痛。虽然索拉卡见证了这世上如此多的苦痛与挣扎，但她依然相信符文之地的人们依然有更多潜力尚未发现。
116,斯维因,诺克萨斯统领,诺克萨斯,法师,恶魔,2010/10/5,"杰里柯·斯维因是诺克萨斯高瞻远瞩的统治者，执掌一个独尊力量的扩张主义国度。虽然他曾在艾欧尼亚战争中被击倒并留下残疾，失去了左臂，但他却成功用无情的决心掌控了整个帝国……也获得了一只新的恶魔之手。现在，斯维因在前线亲自指挥，对抗着只有他才能看到的压境黑暗——只有他才能通过黑影般的渡鸦窥见周围死尸的秘密。在献祭与秘密的漩涡中，最惊天的秘密是，真正的敌人来自内部。
"
117,塞拉斯,解脱者,德玛西亚,法师,人类,2018/1/8,在小城边沟镇长大的塞拉斯，如今却成了德玛西亚雄都的黑暗面的代表人物。当他还是个男孩的时候，人人避之唯恐不及的搜魔人发现他拥有感知法师的能力，便将他控制起来，利用这种能力来对付塞拉斯的同类。逃出生天之后的塞拉斯现在是一个坚定的抗命者，他要借助法师的力量摧毁自己曾经侍奉过的王国…...遭到放逐而前来追随他的法师也与日俱增。
118,辛德拉,暗黑元首,艾欧尼亚,法师,人类,2012/9/13,"辛德拉是一位令人胆寒的艾欧尼亚魔法师，操纵着难以置信的力量。她在孩童时期就表现出了粗暴而狂野的魔法天赋，让村庄的长老们深感不安。她被送去外地学习如何控制自己，但她最终发现自己所谓的导师其实是在抑制自己的能力。辛德拉将遭遇背叛和伤痛的感觉化为黑暗的能量法球，她发誓要消灭一切想要控制她的人。
"
119,塔姆,河流之王,符文之地,辅助,恶魔,2015/7/9,塔姆在历史上有许多不同的名字，他游历于符文之地的各条水道，用大意之人的悲惨喂养自己贪得无厌的食欲。虽然他的外表可能富有古怪的魅力和得意，但他在物质领域的漫游只是为了寻找毫无戒心的猎物。他的舌头像巨大的鞭子，即使是全副武装的重甲士兵也会被他从十几步以外的距离击晕，而如果跌入了他隆隆作响的肚子里，就相当于掉进了九死一生的绝命深渊。
120,塔莉垭,岩雀,恕瑞玛,法师,人类,2016/5/18,塔莉垭是一位来自恕瑞玛的游牧民族的法师，孩子的好奇与大人的责任两股力量同时拉扯着她。她曾踏遍瓦洛兰的山山水水，只为寻得控制己身异能的法门，不过最近，她已经回到了故乡，保护生她养她的部族。有些人把她的温柔善意当做是懦弱的表现，最终也为自己的愚鲁付出了代价。塔莉垭青春稚嫩的举止背后，是一颗敢于移山填海的雄心，和一个堪能倾世的灵魂。
121,泰隆,刀锋之影,诺克萨斯,刺客,人类,2011/8/24,泰隆是黑暗中的匕首，是绝无仁慈的杀手，他出手前不会有任何警告，不会留任何退路，也不会引起任何警觉。泰隆在诺克萨斯的野蛮街巷中深深烙印了自己危险的名号，在这里他被迫为了生存而战斗、杀戮、偷窃。后来恶名昭彰的杜·克卡奥家族收养了他，现在他为帝国的指挥部贡献自己的夺命手段，暗杀敌人的领袖、军官和英雄…...当然也包括任何得罪了最高长官们的诺克萨斯蠢货。
122,塔里克,瓦洛兰之盾,巨神峰,辅助,星灵,2009/8/19,塔里克是保护者星灵的宿主，用超乎寻常的力量守护着符文之地的生命、仁爱以及万物之美。塔里克曾因渎职而被放逐，离开了祖国德玛西亚，前去攀登巨神峰寻找救赎，但他找到的却是来自群星的更高层的召唤。现在的塔里克获得了天界的神力，“瓦罗兰之盾”将永不疲倦地警醒着，为这个世界上的人们提防任何威胁。
123,提莫,迅捷斥候,班德尔城,射手,约德尔人,2009/2/21,不惧艰难险阻、不惧坎坷危途，提莫怀着无比的热情和欢欣的精神探索着整个世界。作为一个约德尔人，他对自己的道德观坚定不移，同时对班德尔斥候的信条感到自豪，有的时候，他的热忱甚至会让他无法看到自己的行为会在更大的意义上导致什么样的后果。虽然有的人认为这支斥候小队是否真正存在还有待商榷，但有一件事是肯定的：提莫的信念绝不容小觑。
124,锤石,魂锁典狱长,暗影岛,辅助,暗影,2013/1/23,暴虐又狡猾的锤石是一个来自暗影岛的亡灵，野心勃勃、不知疲倦。他曾经是无数奥秘的看守，在一种超越生死的力量下骨肉瓦解，而现在他则使用自己独创的钻心痛苦缓慢地折磨并击溃其他人，以此作为自己存在下去的手段。被他迫害的人需要承受远超死亡的痛苦，因为锤石会让他们的灵魂也饱尝剧痛，将他们的灵魂囚禁在自己的灯笼中，经受永世的折磨。
125,崔丝塔娜,麦林炮手,班德尔城,射手,约德尔人,2009/2/21,许多约德尔人都将自己的精力花在探索发现、发明创造或者搞恶作剧上，然而崔丝塔娜则一心向往伟大勇者们的冒险故事。她听闻了太多关于符文之地的事，关于不同的势力、关于庞大的战争。崔丝塔娜相信自己也有资格成为传奇。她首次踏进了这个世界，拿着她信赖的加农炮“轰隆”，带着坚定的勇气和乐观的精神跳进战场。
126,特朗德尔,巨魔之王,弗雷尔卓德,战士,非人,2010/12/1,特朗德尔是一个粗鄙且狡猾的巨魔，性格非常顽劣。没有什么东西不能被他打到屈服认输，甚至是弗雷尔卓德本身。他的领土意识极强，任何进入他领地的蠢蛋都会被他追杀。巨大的臻冰棍棒随时伺候。他会让敌人感到刺骨寒冷，并且用锯齿状的冰柱刺穿他们，最后在他们血溅冰原的时候放声大笑。
127,泰达米尔,蛮族之王,弗雷尔卓德,战士,人类,2009/5/1,"桀骜不羁和无尽的愤怒驱使着泰达米尔在弗雷尔卓德所向披靡。他曾公开挑战北方最伟大的战士，让自己为未来更黑暗的时日做好准备。这位愤怒的野蛮人一直都在为自己被灭绝的氏族寻求复仇，不过最近他与阿瓦洛萨部族的战母艾希达成了联姻。他非人的力量与毅力是众人皆知的传奇，而且也为他和他的新盟友带来了无数次奇迹般的胜利。
"
128,崔斯特,卡牌大师,比尔吉沃特,法师,人类,2009/2/21,崔斯特是一名声名狼藉的纸牌高手和诈骗惯犯，世界上任何有人烟的地方都有他施展魅力和赌艺的足迹，让那些富人和痴人既羡慕又嫉恨。他很少会认真起来干一件事，总是用一抹轻蔑的微笑和一副漫不经心的随性面对每一天。无论面对什么情况，崔斯特的袖子里永远都会藏着一张王牌。
129,图奇,瘟疫之源,祖安,射手,非人,2009/5/1,虽然出身只是一只瘟疫老鼠，但图奇却靠热情成为了一位污秽的鉴赏家，他可不介意弄脏自己的爪子。他使用一把炼金动力十字弩瞄准皮城人的镀金心脏，发誓要让这些生活在上层都市的人们知道他们真实的自我究竟有多么肮脏。他总是鬼鬼祟祟蹑手蹑脚，不是在地沟区翻来翻去，就是在别的地方深挖人类的垃圾堆，寻找被丢弃的宝藏……或者是一块发霉的三明治。
130,乌迪尔,兽灵行者,弗雷尔卓德,战士,非人,2009/12/2,乌迪尔不只是一个人而已；他体内承载着原始兽灵的不羁能量。在与这些兽灵的野性进行心灵感应时，乌迪尔可以驾驭它们独特的力量，介导无尽的速度、韧劲、和凶猛。结合它们的力量，乌迪尔将击退所有妄图危害自然秩序的人。
131,厄加特,无畏战车,祖安,战士,人类,2010/8/24,厄加特曾一度是诺克萨斯强大的处刑人，但这个让他为之杀人如麻的帝国，最后却背叛了他。铁链束缚着他，并迫使他在一个新的地方懂得了力量的真正意义——祖安地下深处的监牢矿坑——“沉钩”。后来的一场灾难让祖安城中混乱肆虐，厄加特也借机破土而出，在祖安的地下犯罪世界傲视群雄。曾经奴役他的铁链，现在是他折磨猎物的工具，他会用枪火洗礼自己新的家园，肃清那些不配苟活的人，将祖安铸成一座痛苦的熔炉。
132,韦鲁斯,惩戒之箭,艾欧尼亚,射手,暗裔,2012/5/8,"韦鲁斯是一名来自远古的暗裔。身为一名冷血的杀手，他最爱的就是用箭矢折磨敌人。先让他们失心发疯，再了结他们的性命。韦鲁斯虽然在暗裔大战结束后便遭囚禁，但却在几百年后成功逃脱，寄宿于两位艾欧尼亚猎人再造的血肉之躯中。这二人无意之间释放了韦鲁斯，从此便背上了那把蕴含着韦鲁斯精魄的长弓。如今的韦鲁斯寻找着那些囚禁他的人，急欲施行报复，但体内的两个灵魂却在阻挠他的每一步行动。
"
133,薇恩,暗夜猎手,德玛西亚,射手,人类,2011/5/10,肖娜·薇恩是一位无情的德玛西亚怪物猎手。终其一生，她都在寻找杀害她全家的恶魔。她的手臂上装着十字弩，心中燃烧着熊熊的复仇怒火，从暗影中射出圣银弩箭的风暴，薇恩只有在杀死那些为黑暗魔法所控制的人和生物时，才能真正感到愉悦。
134,维迦,邪恶小法师,班德尔城,法师,约德尔人,2009/7/24,"维迦是热衷于魔法的约德尔巫师。几乎没有哪个凡人敢碰的恐怖力量，他却能敞开怀抱。作为拥有自由精神的班德尔城居民，他曾渴求凡人所使用的天界魔法，但在不朽堡垒渡过的囚禁生活扭曲了他的天生好奇心。现在他已经变成了一个偏执的生物，掌握着星辰的黑暗怒火。人们总会低估维迦的力量——虽然维迦发自心底地觉得自己是邪恶的，但也有人会质疑他的深层动机……
"
135,薇古丝,愁云使者,暗影岛,法师,约德尔人,2021/9/8,在暗影岛的黑色中心，一个约德尔人孤独地踯躅在鬼魅的浓雾中，在那片阴郁的惨象中安然自得。薇古丝有着取之不尽的少年烦恼，身后还跟着一个强大的黑影，她为自己打造了一片阴郁的小天地，沉浸其中，远离 “正常人”世界里恶心的欢快气氛。虽然她没什么远大志向，但她会毫不犹豫地抹杀任何色彩和欢笑，用她的颓废魔法阻止所有试图闯入的人。
136,维克兹,虚空之眼,虚空之地,法师,虚空生物,2014/2/27,"不知道维克兹是否是第一个出现在符文之地上的虚空物，但显然没有哪个能拥有他那样的残忍而又精明的感知。它的同类会吞食或污染自己身边的一切，而它则想要仔细观察并研究物质领域——以及栖息在这里的那些陌生而又好战的东西——寻找着一切可以被虚空利用的弱点。但维克兹绝不止是被动的观察者，对于任何威胁，它都会还以致命的电浆，或者瓦解其在世界中的基本构成。
"
137,蔚,皮城执法官,皮尔特沃夫,战士,人类,2012/12/19,蔚曾经是祖安黑街上的破坏分子。她性格急躁、脾气火爆、凶神恶煞，对权威满心不屑。蔚从小到大都是孤身一人，所以练就了一身生存的本能，也培养了一种恶毒刻薄的幽默感。现在，蔚与皮尔特沃夫守卫一起合作，维护着皮城的安宁。靠着她手上的一副巨型海克斯科技拳套，无论是铜墙铁壁还是嫌犯都不在话下。
138,佛耶戈,破败之王,暗影岛,刺客,暗影,2021/1/5,一个失落已久的王国，一位千年以前的国王——佛耶戈为了让亡妻死而复生，触发了一场被后世称为“破败之咒”的魔法灾难，自己也不幸殒命。如今的佛耶戈已经变成了一个强大的亡魂怨灵，依然执着地迷恋着几百年前死去的王后。他号称破败之王，控制着夺命的蚀魂夜，在符文之地上不懈地搜寻着，希望有朝一日能将她追回。与此同时，无穷尽的黑雾从他早已支离破碎的残忍心脏中涌出，扫除他面前的一切阻碍。
139,维克托,机械先驱,祖安,法师,人类,2011/12/29,他是崭新科技时代的领路先驱，将自己毕生精力奉献给了人类的进步。他是寻求人性启迪的理想主义者，信奉着唯有光荣进化才能实现人类全部的潜能。在钢铁与科学的加持之下，维克托狂热地追求着自己理想中的光明未来。
140,弗拉基米尔,猩红收割者,诺克萨斯,法师,暗裔,2010/7/27,"弗拉基米尔是一个渴望凡人鲜血的魔鬼，早在诺克萨斯帝国建立之初就开始干涉帝国的内政。他的血巫术不仅能超越自然规律延长他的寿命，而且还能让他随心所欲地控制其他人的身体和思想。在诺克萨斯贵族奢华的沙龙聚会上，这个能力让他围绕自己建立了狂热的教众——而在底层的后巷里，这个能力则让他吸干敌人的鲜血
"
141,沃利贝尔,不灭狂雷,弗雷尔卓德,战士,神,2011/11/29,对于那些敬畏旧神的人，沃利贝尔是风暴的实体化身。他充满怪力、野性和倔强的坚毅，早在凡人行走于弗雷尔卓德的冻土苔原之前，他就已经存在。这片土地由他和他的半神同胞们共同创造，是他要拼死保护的东西。人类的文明以及随之而来的软弱让他积怨已久，如今他为了旧习古道而战——要让这片土地回归野性，让鲜血畅流无阻。他渴望迎战任何反对者，亮出他的尖牙、利爪和雷霆般的压制力。
142,沃里克,祖安怒兽,祖安,战士,非人,2009/2/21,沃里克是一头游猎于祖安灰色小巷的怪兽。他的身体接受了痛苦的实验并发生了变异，融合了精密复杂的储液舱和药泵，向他的血管中注入炼金合成的愤怒激素。他从阴影中一跃而出，猎杀那些在城市最深处肆虐的罪犯。沃里克会被鲜血吸引，血腥味让他失去理智。没有哪个沾血的人能够逃过他的猎杀。
143,霞,逆羽,艾欧尼亚,射手,瓦斯塔亚,2017/4/11,身为瓦斯塔亚的志士，霞要掀起一场革命来拯救她的族群。她身法敏捷又慧心独具，凭借锋芒逼人的羽刃，扫除任何异己。霞与她的灵魂伴侣洛并肩作战，共同守护他们日渐衰落的部族，同时韬光养晦，希望终有一天能率领全族重夺昔日荣光。
144,泽拉斯,远古巫灵,恕瑞玛,法师,飞升者,2011/10/5,泽拉斯是古代恕瑞玛的巫师，飞升以后的他变成了一种奥术能量体，在魔法石棺的碎片之中涌动。数千年来，他被囚禁在沙漠之下，但最近恕瑞玛的崛起却将他从远古的牢笼中解放出来。对权力的疯狂渴求驱使着他，想要夺回他认为属于自己的东西，并取代世界上这些自命不凡的文明，让自己成为唯一受膜拜的偶像，统一整个世界。
145,赵信,德邦总管,德玛西亚,战士,人类,2010/7/13,赵信是效忠于德玛西亚皇室家族的坚毅勇士。他曾经沦落于诺克萨斯的角斗场，在无数次角斗中得以幸存。直到他在战场上面对过嘉文三世，才决定放弃自己曾经的人生，并为更加荣耀的大业效力。有最称手的三爪长枪相伴，赵信现在为自己的第二祖国而战，一往无前，九死无悔。
146,亚索,疾风剑豪,艾欧尼亚,战士,人类,2013/12/13,"亚索是一个百折不屈的艾欧尼亚人，也是一名身手敏捷的御风剑客。这位生性自负的年轻人，被误认为杀害长老的凶手——由于无法证明自己的清白，他出于自卫而杀死了自己的哥哥。虽然长老死亡的真相已然大白，亚索还是无法原谅自己的所作所为。他在家园的土地上流浪，只有疾风指引着他的剑刃。
"
147,永恩,封魔剑魂,艾欧尼亚,刺客,人类,2020/7/24,生前，他是永恩，是亚索同母异父的哥哥，是故乡剑术道场的知名弟子。但当他死在弟弟手下以后，却发现自己被精神领域中的恶毒灵体所侵扰，不得不用它自己的刀剑将它弑杀。如今，被诅咒的永恩戴上了它的恶魔面具，开始了不懈的追猎，他要猎尽所有同种的恶魔，从而查清自己究竟成为了什么。
148,约里克,牧魂人,暗影岛,战士,人类,2011/6/22,约里克所在的教团早已被世人忘却，而他也成为了最后的幸存者。说不上是诅咒抑或是祝福，他拥有操控死者的能力。与他一同被困在暗影岛上的，只有逐渐腐败的尸体，还有他引到自己身边终日尖啸的死灵。约里克怪异的举止下掩藏着的却是他决绝的憧憬：解放他的家园于破败之咒的阴影下。
149,悠米,魔法猫咪,班德尔城,辅助,人类,2019/4/25,作为一只来自班德尔城的魔法猫咪，悠米曾是一名约德尔魔女诺拉的宠物。而当主人神秘消失以后，悠米就成为了《门扉魔典》的守护者，这是诺拉留下的一本有灵性的书。悠米带着魔典一起穿越书页中的传送门，共同寻找诺拉。渴望被宠爱的悠米在她的旅途中寻找着友善的同伴，为同伴们提供闪光护盾和坚决的意志作为保护。虽然魔典竭尽全力让她把注意力留在最初的任务上，但悠米经常会被世俗的安逸所吸引，比如打盹和吃鱼。但安逸过后，她总是会回归自己的任务，找寻自己的朋友。
150,扎克,生化魔人,祖安,坦克,非人,2013/3/29,一滩泄漏的毒液，顺着炼金科技设施的裂缝流进了祖安的地沟区，在深处一个与世隔绝的坑洞里积成了一洼。出身虽然如此低微，但扎克却从一团蒙昧的黏液长成了一个有思想的实体，栖息在城里的管道中，偶尔露面，帮助那些无助的人，或是修缮祖安的各种公共设施。
151,劫,影流之主,艾欧尼亚,刺客,人类,2012/11/13,"彻底抛弃了仁慈与怜悯的劫，是影流教派的领袖。他创立影流的目标是将艾欧尼亚的魔法和传统武术用于实战，驱逐诺克萨斯侵略者。在战争中，绝望指引他开启了神秘的暗影形态。这是一种恶灵魔法，虽然强大，但同时非常危险且有腐化之力。劫已经完全掌握了这种禁忌之术，用它摧毁自己眼中的威胁，维护自己的国家，以及自己的教派。
"
152,吉格斯,爆破鬼才,祖安,法师,约德尔人,2012/2/1,炸弹越大越好，引线越短越好，带着这种喜好的约德尔人吉格斯就是天生的爆炸狂人。他曾是皮尔特沃夫一位发明家的助手，不过因为自己千篇一律的生活而感到无聊，后来和一个名为金克丝的蓝头发小疯子交上了朋友。疯狂的城中一夜过后，吉格斯接受了她的建议，搬到了祖安，在那里更加自由地探索自己着迷的东西。在他对于爆炸的无尽追寻过程中，恐吓一直伴随着炼金男爵和普通市民之流。
153,基兰,时光守护者,符文之地,辅助,人类,2009/4/18,作为艾卡西亚统辖议会的成员之一，基兰是一位天赋异禀的元素法师，追寻时间本质的奥秘。他曾发动力量挽救他的人民于虚空侵袭，如今的他在过去、现在、和未来之间漂泊，弯折、扭曲自己周围的时间。基兰曾踏遍时间长河，从符文之地的神秘诞生，一直到它看似不可避免的结局，寻找着任何丝缕的命运，让他有可能挽回家园的毁灭。
154,佐伊,暮光星灵,巨神峰,法师,星灵,2017/11/9,调皮捣蛋、异想天开而且变化莫测，佐伊就是这一切的现实化身。作为巨神族的宇宙信使，她的出现就是惊天巨变的先兆。她甚至无需任何行为，只是单纯地出现在某个地方，就足以扭曲周围的奥术数学法则，从而扰乱现实的物理定律。有的时候还会带来浩劫与灾难，虽然她本身并无半点恶意。或许这就是为什么她对待自己的职责总是那么的漫不经心，给了她充足的时间用来玩游戏、捉弄凡人，或者自娱自乐。与佐伊的邂逅可能会给人带来欢乐与激励，但她的现身往往没这么简单，甚至常常意味着极大的危险。
155,婕拉,荆棘之兴,以绪塔尔,法师,非人,2012/7/24,婕拉诞生于一次远古的巫术灾难，她是获得了实体形态的自然之怒，是拥有诱人外观的植物与人类的混合体。她的每一个脚步都在点燃新的生命。在她眼里，瓦洛兰的众多凡人都只不过是供她播种的猎物，用夺命的尖刺杀死他们也是一件不值一提的小事。虽然她的真正目的还是个谜，但婕拉一直在世界上流浪，肆意放纵自己占领土地的欲望，同时扼杀自己领地上的所有其他生命。
